Temperature,Humidity,Pressure,AirSpeed,RainToday,RainfallTomorrow
14.2,81,1026.9,20,0,0
14.8,86,1024,26,0,0
15.6,87,1018.7,33,0,0
11.6,83,1022.8,24,0,0
12.8,81,1019.6,15,0,0
13.9,90,1016.5,24,0,0
14.6,74,1016.6,28,0,0
10.7,85,1019.6,28,0,0
10.8,70,1024.3,24,0,0
8.1,76,1025.4,13,0,0
6.2,96,1020.7,17,0,0
7.4,94,1016,24,0,0
11.4,60,1017.9,44,0,0
7.4,69,1019.3,26,0,1
8,83,1010.6,54,1,0
4.1,94,1015.3,24,0,1
9,98,1015,35,1,1
6.8,82,1020.7,35,1,0
3.3,95,1031.5,15,0,0
4.2,99,1033,20,0,0
5.4,85,1031.8,15,0,0
7.1,99,1032,20,0,0
6.6,91,1031.5,13,0,0
7.7,93,1028.7,15,0,0
8,85,1025.4,19,0,0
10.2,94,1017,46,0,1
13.2,88,1002.9,44,1,1
10,85,1007.8,26,1,0
7.3,74,1017.3,30,0,0
6.6,75,1020.5,26,0,0
6.1,99,1021.9,17,0,0
6.1,99,1025.4,15,0,0
4.7,99,1026.5,11,0,0
8.7,76,1025.9,26,0,0
8,73,1024.8,22,0,0
8.8,86,1028,17,0,0
7.7,99,1027.8,15,0,0
8.5,97,1020.6,20,0,1
10.9,95,1016.3,24,1,0
6.7,98,1018.7,28,0,1
6.8,77,1017.9,26,1,0
3.1,97,1019.3,52,0,1
3,89,1019.2,37,1,0
7.2,89,1018.1,33,0,0
4.3,85,1021.3,20,0,0
3.5,82,1028.7,26,0,0
7.6,76,1029.1,28,0,0
4.3,91,1027.3,20,0,0
8.2,78,1025.3,35,0,0
5.8,82,1027,15,0,0
4.8,89,1023.6,46,0,0
7.5,92,1010.6,35,0,0
7.9,91,1015.1,28,0,0
7.6,99,1017.7,20,0,1
10.4,86,1015.4,46,1,1
6.8,93,1002,65,1,0
6.3,93,1013.3,43,0,1
11,85,1020.2,43,1,0
6.4,99,1028.3,15,0,0
8,99,1031,13,0,0
5.7,99,1029.2,24,0,0
4.3,99,1030.5,13,0,0
3.6,98,1035.7,15,0,0
5.6,81,1037.4,17,0,0
5.4,92,1038.9,20,0,0
3.9,99,1033.6,13,0,0
3.7,99,1026.7,20,0,0
6.3,98,1018.7,48,0,1
10.7,85,1013.2,69,1,1
7.8,84,1010.1,59,1,1
7.9,94,1010.8,61,1,1
7.5,85,1013.9,52,1,0
4.3,93,1026,28,0,1
7.4,94,1022.2,28,1,0
7,78,1017.7,46,0,1
5.7,85,1022.2,30,1,0
7.7,83,1025.4,28,0,0
7.2,91,1021.6,30,0,1
4,99,1029.3,15,1,0
2.6,95,1036.6,17,0,0
5.3,78,1031.3,20,0,0
8.4,86,1024,31,0,1
8.6,92,1018.8,33,1,1
3.4,99,1020.4,13,1,0
3.6,99,1021.5,33,0,0
8.8,75,1022.2,26,0,0
12.5,56,1023.5,33,0,0
5.8,72,1024.7,19,0,0
5.5,93,1021,19,0,1
8,99,1016.6,26,1,1
7,99,1022.3,28,1,0
4.3,99,1030.1,15,0,0
2.9,99,1031,41,0,0
3.6,92,1028.9,17,0,0
4.9,89,1024.6,19,0,0
8.8,96,1021.7,20,0,0
8.7,92,1021.6,20,0,0
10.7,90,1022.2,26,0,0
9,92,1022.2,28,0,0
14.7,64,1024,35,0,0
13.9,65,1023,44,0,1
10.3,99,1019.4,30,1,1
7.6,96,1016.4,28,1,1
7.6,95,1011.9,24,1,1
6.3,89,1010.2,24,1,1
8.9,89,1009.3,19,1,1
7.4,84,1012,37,1,0
6.9,74,1020.7,24,0,0
5.8,91,1025,13,0,0
8.2,88,1027.1,22,0,1
9.3,86,1025.6,15,1,0
11.8,80,1020.8,24,0,1
10.4,95,1011.8,44,1,1
7.5,90,1010.7,35,1,0
8.2,88,1021,28,0,0
11.2,62,1031.5,22,0,0
8.9,79,1037.3,20,0,0
8.8,79,1039.9,22,0,0
6.4,99,1037.3,17,0,0
6.6,99,1031.4,17,0,0
7.2,99,1025.6,31,0,0
6.5,99,1025.6,24,0,0
8.2,71,1023.7,31,0,0
7.3,72,1022.8,24,0,0
8.2,80,1019.2,26,0,0
5.4,99,1024.3,20,0,0
6.5,87,1025.4,26,0,0
9.3,82,1025.6,15,0,0
10.4,65,1028.4,17,0,0
10.2,71,1028.4,30,0,0
14.5,65,1024.2,31,0,1
10.8,86,1024.5,31,1,1
16.7,55,1014.9,56,1,0
7.3,78,1021.3,30,0,0
7.8,74,1022.7,22,0,0
8.4,70,1013.1,57,0,0
9.4,83,1021.7,33,NA,0
9.7,72,1023.3,31,0,0
9.8,78,1017.8,24,0,0
12,78,1017.5,26,0,0
14.7,52,1015.6,19,0,0
14.8,70,1015.5,57,0,0
12.2,73,1008.8,61,0,1
7.8,99,1022.6,30,1,0
12.6,81,1023.4,30,0,0
14.5,65,1017.9,35,0,0
11.8,69,1020.3,37,0,0
13.7,53,1022.2,43,0,0
11.7,65,1025,20,0,0
13.3,72,1019.9,35,0,0
16.9,69,1008.7,83,0,1
11.2,84,996.3,59,1,1
10.1,84,1006.1,48,1,1
10.5,85,1005.8,26,1,1
11.3,69,1018.4,35,1,0
9.4,67,1024.7,22,0,0
10.5,74,1024.9,24,0,0
10.2,89,1020.5,19,0,0
13,87,1014.8,13,0,1
13.3,88,1013.2,41,1,0
13.5,79,1012.2,33,0,0
12.6,89,1010.1,46,0,1
9.9,83,1013.9,39,NA,0
8.9,81,1018.8,24,0,0
12.4,73,1021.2,28,0,0
15.8,74,1017.2,28,0,0
17.1,77,1009.9,43,0,0
12.7,58,1017.9,50,0,0
10.2,64,1032.4,22,0,0
12.7,69,1033.4,22,0,0
14.1,63,1030.1,20,0,0
16.6,68,1026.8,31,0,0
17.9,77,1023.7,35,0,0
15.6,85,1023.9,22,0,0
18.3,66,1020.7,24,0,0
23.8,46,1010,43,0,1
13,85,1010.8,39,1,0
16.2,57,1020.2,28,0,0
15.4,63,1022.5,28,0,0
16.7,80,1016.1,31,0,1
18.4,91,1010.4,44,1,0
13.1,74,1015.2,50,0,0
14.1,60,1022.8,30,0,0
15.7,62,1019.8,41,0,0
14.9,64,1013.9,46,0,0
14.5,61,1013.5,39,0,0
16,57,1018.4,24,0,0
18.5,72,1016.9,35,0,0
21.7,63,1011.2,50,0,1
21.4,83,1013.1,30,1,0
22.7,72,1009.9,39,0,0
19.8,85,1013.4,78,0,1
15.9,87,1011.7,61,1,0
16.4,72,1023.5,35,0,0
18.8,65,1019,33,0,0
19.7,66,1015.7,31,0,0
25.2,49,1006.1,46,0,0
18.9,65,1016.4,37,0,0
20.1,62,1018.3,43,0,0
17.2,89,1019.2,20,0,0
22.9,66,1017.1,31,0,0
21.9,72,1013.4,33,0,0
17.5,92,1011.4,44,0,0
17,54,1018.1,33,0,1
14.7,76,1012.3,31,1,0
17.5,53,1017.9,37,0,0
17.2,44,1024.5,NA,0,1
15,99,1020.1,NA,1,1
20,83,1006.2,NA,1,1
16.6,76,1009.4,NA,1,0
20.9,72,1016,35,0,0
22.5,68,1012.7,59,0,1
21.1,66,1006.8,48,1,1
13.8,55,1021.7,31,1,0
15.6,49,1022.5,39,0,0
18,53,1019.2,24,0,0
16.9,50,1015.8,48,0,0
15.2,46,1021.3,43,0,0
16.4,54,1018.9,43,0,0
18.3,49,1014.9,28,0,0
20.8,62,1012.6,46,0,0
20.7,62,1012.6,33,0,0
20.1,72,1009.7,37,0,1
18.3,94,1004.3,37,1,0
18.3,63,1006.5,35,0,0
19,49,1009.1,43,0,0
17.2,51,1015.2,28,0,0
19.4,54,1017.3,22,0,0
20,67,1018.6,35,0,0
21.2,67,1019.8,30,0,0
22.6,43,1014.2,43,0,1
20.7,84,1007.2,44,1,0
20.9,60,1012.7,24,0,0
21.7,56,1015.3,39,0,0
20.9,63,1015.9,30,0,0
21.2,72,1014.2,44,0,0
23.8,58,1013.3,54,0,1
22.1,68,1009.8,52,1,1
21.2,81,1005.6,48,1,0
19.9,69,1009.9,26,0,0
20,50,1012.7,26,0,0
20.8,49,1014.5,22,0,0
20.9,50,1018.1,22,0,0
22.6,54,1019.8,31,0,0
24.2,61,1016.5,30,0,0
25.5,57,1016.5,24,0,0
26.5,55,1015.7,43,0,0
24.5,60,1012.2,35,0,0
20.9,59,1014.9,35,0,0
18.9,43,1015,31,0,0
21.6,47,1011.7,31,0,1
20,91,1006.3,39,1,1
16.5,56,1010.1,43,1,0
17.9,57,1011.2,50,0,0
13.5,85,1006.8,69,0,1
14.8,52,1017.9,39,1,0
16.6,62,1016.4,31,0,0
19.5,49,1015.2,31,0,0
20.7,52,1017.6,41,0,0
23.5,48,1020.9,39,0,0
24.3,41,1020.8,30,0,0
21.2,64,1016.6,31,0,0
24.8,59,1015.7,28,0,0
25.3,58,1014.2,35,0,0
24.9,56,1013.4,48,0,0
24.5,49,1019.9,33,0,0
22.2,44,1020.9,33,0,0
21.1,55,1017.4,26,0,0
24.6,52,1013.2,31,0,0
24.4,38,1013.6,28,0,0
24.7,50,1015.6,39,0,0
24.9,56,1014.1,31,0,0
26.4,49,1008.7,43,0,1
22.6,92,995.3,48,1,1
19.1,61,1007.7,43,1,0
18.8,52,1013.9,35,0,0
20.1,55,1011.2,52,0,0
20.6,69,1006.9,31,0,0
21.2,63,1005.3,28,0,0
22.2,61,1000.9,87,0,1
16.9,58,1005.5,31,1,0
16.9,63,1008.5,35,0,0
17.8,61,1011.2,28,0,0
19.6,61,1012.2,26,0,1
18.7,78,1010.8,43,1,0
16.6,69,1011.7,35,0,1
18,68,1014.6,35,1,0
19.6,61,1016.8,24,0,0
21.1,60,1019.4,26,0,0
20.8,65,1019.4,28,0,0
18.4,83,1018,30,0,0
21,75,1015.7,31,0,0
22,68,1016.2,28,0,0
23.3,62,1015.4,26,0,0
19,82,1013.2,39,0,1
19.3,72,1012.6,31,1,0
19.5,65,1015,44,0,0
18.4,73,1019.5,31,0,0
19.8,65,1022.2,28,0,0
21.5,65,1021.4,31,0,1
18.6,91,1018.3,37,1,1
21.9,88,1015.7,31,1,1
19.5,100,1012,48,1,0
20.5,74,1013,24,0,1
19.5,97,1002,57,1,1
19.1,60,1010.9,48,1,0
19.3,62,1014.2,52,0,1
19.1,100,1009.3,35,1,0
16.3,85,1015.7,33,0,0
16.7,79,1019,43,0,0
17.7,49,1023.2,52,0,0
18.3,49,1015.8,37,0,0
16.7,76,1011.1,37,0,0
15.5,77,1014.3,28,0,0
14.9,87,1018.2,30,0,0
16.7,82,1018.7,24,0,0
18.4,77,1019.2,31,0,0
19.6,77,1018,31,0,1
20.8,79,1014.4,41,1,1
19.8,93,1010.5,46,1,1
14.5,98,1016,30,1,0
15.9,68,1022.9,28,0,0
16,78,1024.3,30,0,0
17.6,74,1018.6,30,0,0
20.9,66,1007.9,50,0,0
12.6,72,1008.7,28,0,0
12.5,83,1006.9,54,0,0
11.1,79,1015,37,0,0
10.2,85,1022.4,24,0,0
11.1,90,1023,24,0,0
13.5,86,1022.7,13,0,0
16.5,86,1021.1,26,0,1
13,87,1020.6,20,1,0
15.1,81,1019.2,22,0,0
15.5,82,1019.1,28,0,0
19.2,74,1017.8,28,0,0
17.6,78,1017.6,24,0,0
18.4,75,1015.6,30,0,0
19.4,78,1016.3,17,0,0
19.6,78,1019.5,19,0,0
20.1,81,1018.1,57,0,0
14.1,59,1020.8,43,0,0
12,83,1019.7,35,0,0
12,81,1019.2,56,0,0
8.9,68,1030.2,22,0,0
10,68,1034.1,20,0,0
11.3,79,1035.1,22,0,0
13.1,78,1033,15,0,0
11.8,82,1028,15,0,0
15.2,81,1026.4,17,0,0
15.5,79,1025.6,19,0,0
17.4,71,1025.8,24,0,0
19.7,66,1022.1,30,0,0
18.3,80,1018.4,24,0,1
15.7,100,1017.3,19,1,0
17,86,1016.5,43,0,1
16.4,95,1012.7,43,1,1
16.9,95,1011,39,1,0
10.3,84,1014.2,35,0,0
9.8,81,1015.1,39,0,0
9.5,95,1021.9,19,0,0
9.4,100,1023,19,0,0
10.3,100,1022.9,26,0,0
10.2,97,1023.3,26,0,0
10.4,79,1026.2,30,0,0
11.3,93,1025.5,24,0,0
14.2,94,1021.7,30,0,1
8.1,80,1022.9,30,1,0
8.6,87,1023.3,28,0,0
7,100,1021.1,28,0,0
6.9,100,1018.6,17,0,0
8,99,1021.1,20,0,0
9,91,1019.6,28,0,0
11.7,92,1021.1,26,0,0
12.5,100,1022.8,13,0,0
10.9,93,1019.5,33,0,0
8.2,84,1020.2,35,0,0
9.2,81,1015.9,43,0,0
5.4,81,1025.2,17,0,0
7.5,84,1027,17,0,0
7.6,94,1026.5,17,0,0
5.7,100,1026.3,13,0,0
6.9,94,1025.9,13,0,0
7.2,97,1025.3,17,0,0
6.1,100,1027.1,17,0,0
5,100,1026.2,13,0,0
6.8,90,1025.3,22,0,0
10.7,78,1022.3,33,0,0
10.9,82,1017.5,24,0,1
7.6,87,1011.4,59,1,1
7.9,95,1016.1,35,1,0
7,100,1023.5,20,0,0
6.1,97,1028.7,17,0,0
7.3,92,1033.8,15,0,0
5.8,100,1036.5,11,0,0
5.7,100,1034.4,13,0,0
7.9,100,1030.1,11,0,0
6,94,1023.9,11,0,1
9.7,84,1016.5,31,1,0
6.3,100,1008.4,35,0,1
14.3,63,1003.3,65,1,0
6,85,1020.9,20,0,0
4.7,80,1026.2,17,0,0
3.2,96,1027.5,13,0,0
3,100,1028.2,11,0,0
4,100,1027.5,13,0,0
5.7,84,1026.2,15,0,0
6.3,81,1023.5,11,0,0
6.3,85,1022.9,13,0,0
7.3,97,1018.2,43,0,0
11.6,83,1014.6,28,0,0
5.5,98,1017.5,20,0,0
8.8,93,1020.9,26,0,0
5.6,96,1024.7,22,0,1
10.8,87,1022.2,28,1,0
3,100,1023.5,20,0,0
10.2,83,1013.4,35,0,1
8.4,91,1006.6,44,1,0
0.3,100,1025.1,24,0,0
8,98,1031.1,24,0,1
7.7,100,1031,28,1,0
6.8,100,1031.2,22,0,0
6.1,93,1031.3,15,0,0
5.5,100,1025.5,15,0,1
9.9,100,1013.7,35,1,1
4.3,100,1013.6,39,1,1
6.5,100,1016.2,26,1,1
7.5,97,1020.2,28,1,0
4.2,100,1024.7,24,0,0
3,100,1029.3,17,0,0
3.5,83,1035.2,17,0,0
3.7,87,1036.5,13,0,0
2.9,94,1034.4,17,0,0
4.1,91,1032.1,17,0,0
5.2,95,1029,24,0,1
9.1,95,1020.8,44,1,1
10.8,87,1019.1,39,1,0
7.1,100,1015.7,28,0,1
12.5,100,1009.3,24,1,1
10.3,97,1012.1,48,1,1
7.2,89,1020.4,33,1,1
10.1,94,1028.6,22,1,0
10.2,100,1026.2,19,0,0
10.8,84,1020.7,39,0,0
2.3,100,1024.5,24,0,0
9.2,86,1028.7,31,0,0
5.2,100,1033.1,15,0,0
5.6,92,1033.2,19,0,0
5.6,100,1032.3,13,0,0
4,100,1029.3,15,0,0
7,94,1021.9,28,0,1
10.4,91,1013,37,1,1
7.8,96,1013.2,17,1,1
5.9,100,1020.8,28,1,1
5.7,100,1025.9,33,1,0
3.6,100,1029,13,0,0
4.8,80,1029.1,20,0,0
6,76,1025.4,20,0,0
4.9,87,1024.2,17,0,0
6,95,1018.7,24,0,0
5.8,99,1018.6,28,0,1
8.6,92,1014.2,54,1,1
6.1,86,1020,50,1,0
7.9,80,1025.8,30,0,0
6.1,87,1022.9,35,0,1
8.7,87,1018,65,1,0
6.1,77,1024.4,46,0,0
4.9,87,1027.3,24,0,0
6.2,79,1028.4,20,0,0
6.7,89,1028.8,20,0,0
6,95,1022.2,33,0,1
6.2,100,1017.8,26,1,0
9,88,1015,33,0,1
6.8,95,1003.7,50,1,1
6.7,99,1011,37,1,0
5.1,100,1023.4,30,0,0
6.4,89,1024.6,17,0,0
7.9,84,1020.1,33,0,0
11.3,74,1012.6,35,0,0
11.8,79,1007.3,43,0,1
6.1,90,1013.7,46,1,1
7,86,1020.6,28,1,0
10.2,85,1020.7,31,0,0
4.6,100,1026.4,19,0,0
7.6,87,1024.9,20,0,0
10.8,72,1013.4,48,0,0
8.6,85,1012.1,56,0,0
5.3,88,1019.1,39,0,0
6.2,76,1025.8,26,0,0
7.9,83,1025.7,24,0,0
8.3,75,1024.7,19,0,0
11.9,76,1023.5,22,0,0
16.8,39,1011,83,0,0
12.4,69,1009.5,44,0,1
8,86,1006.8,67,1,1
9.6,86,1017.9,46,1,0
11.1,73,1025.3,30,0,0
8.7,100,1026.3,22,0,0
9.6,94,1025.9,15,0,0
11.3,80,1021.2,28,0,1
11.8,67,1010.4,57,1,0
7.7,77,1022.5,31,0,0
10,79,1026,19,0,0
10.5,88,1021.6,26,0,0
11.9,82,1019.8,20,0,0
11.2,85,1017.4,33,0,1
12.7,87,1017.8,43,1,0
14,87,1018,39,0,0
13.2,85,1015.5,39,0,0
11.5,90,1018.6,19,0,0
13,79,1009.4,48,0,0
11,74,1015.8,43,0,0
9.5,67,1022.8,19,0,0
11.5,74,1021.3,44,0,0
14.3,77,1014.5,54,0,0
23.2,45,1000.8,67,0,1
9,69,1010.5,50,1,0
9.1,75,1021.8,35,0,0
10.8,70,1029.8,43,0,0
13.7,66,1033,19,0,0
14.8,75,1027.7,28,0,0
16.2,70,1019.7,NA,0,0
12,97,1016.8,NA,NA,1
8.7,72,1018.2,31,1,0
8.2,93,1016,28,0,0
9.9,80,1013.5,31,0,0
11.9,69,1011.6,30,0,0
8.8,89,1007.5,28,0,1
11.4,48,1015.5,46,1,0
10.2,76,1022.1,41,0,0
10.7,83,1025.7,37,0,0
13,79,1024.8,30,0,0
12.4,87,1016,35,0,1
10.4,69,1020,33,1,0
12.8,79,1020.5,26,0,0
14.9,78,1015.9,24,0,0
16.7,73,1011.7,41,0,0
15.3,72,1015.5,48,0,0
12,56,1020.6,35,0,0
10.6,64,1027,24,0,0
12.8,71,1022.9,22,0,0
20.6,40,1009.7,44,0,0
11.4,72,1012.1,46,0,0
11.5,64,1018.2,46,0,0
13.7,63,1023.9,20,0,0
16.4,72,1022.1,28,0,0
18.1,64,1017.6,31,0,0
19,70,1016,24,0,0
20.4,53,1007,54,0,0
11.8,64,1016.6,28,0,0
15.4,65,1018.2,31,0,0
17.5,69,1018.1,31,0,0
17.8,68,1015.9,28,0,0
22.8,73,1011.6,39,0,1
19.4,95,1011.2,24,1,1
18.4,83,1012.8,35,1,1
16,68,1017.5,44,1,0
14.5,52,1023.8,30,0,0
15.2,67,1027,28,0,0
18.2,68,1021.7,44,0,0
16.8,63,1019.3,24,0,0
16.8,61,1017.8,24,0,0
17.1,67,1013.8,37,0,0
18,54,1011.6,39,0,0
16.2,57,1015,28,0,0
17.4,50,1012.5,52,0,0
15.3,58,1018,41,0,0
17.3,56,1022.2,24,0,0
21.2,46,1015,54,0,0
18,47,1016,24,0,0
18.9,61,1018.1,24,0,0
21.5,64,1015.6,31,0,0
23.8,55,1013.9,41,0,0
22.3,59,1014.4,43,0,0
19.5,71,1013.3,33,0,0
23.9,59,1014.3,30,0,0
27.5,56,1012.4,35,0,0
29.5,53,1010.4,43,0,0
22.3,49,1012.8,44,0,0
21.4,48,1012.2,28,0,0
23.6,32,1015.8,22,0,0
27.8,44,1012.3,44,0,0
30.7,36,1012.4,81,0,1
29.2,40,1017.6,39,1,0
29.7,47,1018.2,41,0,0
34.5,24,1002.4,78,0,0
17,46,1002.4,52,0,0
20.1,48,1007.8,31,0,0
23,48,1007.6,37,0,0
23.2,42,1007,37,0,0
20.1,57,1011.7,33,0,1
16.1,46,1017.6,39,1,0
19.6,52,1018.1,30,0,0
21.8,51,1013.9,35,0,0
24.6,46,1009.4,35,0,0
27,38,999.9,65,0,0
23,51,1010.2,28,0,0
23.3,51,1014.5,22,0,0
27.7,46,1012.1,50,0,0
24.2,63,1009.1,52,0,0
23.3,45,1013.4,30,0,0
24.1,56,1015.2,46,0,0
27.2,47,1009.7,43,0,0
25.8,50,1009.9,46,0,0
18.4,60,1008.5,31,0,0
23.1,61,1007.6,54,0,0
23.7,51,1005.5,50,0,0
18,53,1013.5,33,0,0
19.5,45,1012.2,48,0,0
19.7,49,1016.3,50,0,0
18.9,46,1021.8,41,0,0
20,52,1021.7,37,0,0
18.2,64,1021.5,24,0,0
18.7,66,1021,31,0,0
20.2,65,1019.8,28,0,0
22,64,1018.5,30,0,0
23.7,65,1020,37,0,0
22.7,65,1019.8,30,0,0
22.5,65,1018.6,24,0,0
24.2,56,1018.5,26,0,0
23.2,66,1019.2,35,0,0
24.3,47,1012.3,35,0,0
18.4,63,1011.3,31,0,0
19.1,64,1015.6,22,0,0
18,60,1013.1,46,0,0
14.8,39,1018.3,35,0,0
13,55,1022,33,0,0
14.7,63,1023.8,26,0,0
15.3,59,1023.5,46,0,1
17.8,81,1015.7,67,1,1
15.6,73,1014.6,33,1,0
13.3,79,1018.5,28,0,0
13.7,82,1016.9,41,0,0
14.9,76,1019,31,0,0
18.3,70,1017.9,33,0,0
18.4,69,1015.7,61,0,1
22.2,84,1013.1,46,1,1
11.2,68,1021.1,31,1,0
10.9,92,1017.9,28,0,0
15.9,72,1013.6,30,0,0
11.8,86,1019.3,30,0,0
12.1,83,1018.6,30,0,0
14.2,61,1021.5,35,0,0
13.1,72,1028.2,22,0,0
13,78,1030.1,19,0,0
14.6,80,1027.7,20,0,0
15.7,74,1025,43,0,0
17.5,67,1026,17,0,0
16.7,72,1027.3,19,0,0
16.8,72,1024.8,24,0,0
17,76,1023.9,24,0,0
18,74,1025.2,28,0,0
17.3,75,1019.9,28,0,0
17.4,80,1013,17,0,0
18.9,77,1010.6,30,0,0
16.6,63,1015.2,22,0,0
15.6,69,1016.9,17,0,0
14.8,73,1016.3,39,0,0
12.4,50,1021.1,48,0,0
14.6,55,1019.6,35,0,0
10.6,70,1016.3,46,0,1
11.7,90,1010.7,26,1,1
13.5,85,1014.2,30,1,0
9.9,89,1020.8,30,0,0
10.2,83,1023.9,31,0,0
13.2,79,1024.8,26,0,0
11.8,90,1023,24,0,0
16.7,66,1017.8,28,0,0
12.1,92,1024.2,17,0,1
13,77,1025.6,19,1,0
11.9,83,1020.9,33,0,0
8.6,74,1027.7,24,0,0
9.1,79,1027.4,22,0,0
12.4,81,1021.9,28,0,0
9.3,66,1025.8,17,0,0
9.3,66,1027.2,22,0,0
12.4,86,1031.8,13,NA,0
12.6,81,1030.5,24,0,0
11.4,82,1025,46,0,1
14,96,1015.3,41,1,1
6.1,100,1015.8,22,1,1
9.6,97,1012.2,39,1,1
9.4,90,1010.7,50,1,1
7.8,100,1015.9,31,1,0
5.6,100,1018,31,0,0
5,100,1020.4,28,0,1
8.5,99,1020.3,20,1,0
6.9,100,1018.1,15,0,0
6.1,98,1014.1,15,0,0
13.5,59,1016.9,33,0,0
7.8,75,1024.2,22,0,0
4.6,100,1026.6,22,0,0
5.5,100,1029.2,9,0,0
5.3,100,1030.5,17,0,0
9.9,79,1031.6,15,0,0
7.8,100,1030.3,22,0,0
11.2,98,1026.6,26,0,1
13.9,100,1026.2,30,1,1
14.6,99,1015.9,35,1,1
12.3,68,1013.4,31,1,0
5.6,84,1024.6,22,0,0
5.5,100,1027.8,11,0,0
8.1,100,1025,59,0,0
8.5,100,1021.9,22,0,1
12,95,1020.1,39,1,0
7.2,100,1031.3,13,0,0
5.3,100,1028.2,13,0,0
7.8,100,1021.1,13,0,0
6.4,100,1022.1,20,0,1
10,100,1011.4,28,1,1
NA,NA,1007.1,28,1,1
7.2,100,1009,11,1,0
5.7,93,1016.8,17,0,0
4.8,83,1018.7,17,0,0
4.5,100,1014.1,11,0,0
7,100,1016.5,15,0,0
4.7,89,1025.8,24,0,0
3.7,97,1026.3,15,0,0
3.4,97,1022.8,13,0,0
3.9,87,1026.1,15,0,0
4.3,89,1031.2,19,0,0
7.8,84,1026.9,26,0,0
12.8,56,1023,39,0,0
6.5,81,1024.5,48,0,0
3.6,95,1024.3,11,0,0
6.5,92,1025.2,13,0,0
7.1,100,1026.2,17,0,0
6.3,97,1028.2,19,0,0
7.4,100,1026.8,20,0,0
11.2,100,1025.8,26,0,0
5.2,100,1025.7,15,0,0
8.9,83,1016.4,48,0,0
9,73,1011.7,72,0,1
7.8,83,1021.6,35,1,1
8.2,91,1028.1,39,1,1
7.6,100,1033.4,26,1,0
5.2,90,1037.3,17,0,0
6.1,78,1033.7,15,0,0
6.6,84,1035.2,15,0,0
5.1,100,1032,19,0,0
8,100,1029.4,17,0,1
11.1,100,1025.2,33,1,1
13.7,86,1022.1,37,1,1
11.2,100,1024.6,20,1,1
13.1,100,1022.1,24,1,0
16.1,73,1019.1,57,0,1
15.2,83,1010.3,52,1,1
9.7,89,1006.5,52,1,1
4.7,92,1016.6,35,1,0
7.6,76,1018.6,31,0,0
6.6,100,1023.7,30,0,0
3.6,100,1030.7,17,0,0
4,100,1031.1,13,0,0
5.9,98,1029.4,17,0,0
5.1,100,1030.1,19,0,0
6.2,98,1027.5,35,0,1
12.4,87,1021.6,52,1,0
9.7,100,1021.4,24,0,0
5.6,100,1025.8,17,0,0
7,100,1024.3,13,0,0
10.1,87,1016.3,52,0,1
6.3,87,1018.6,43,1,0
8.4,89,1015.3,48,0,1
8.1,96,1017.6,26,1,1
12.5,74,1009.2,37,1,0
7.6,94,1014.4,28,0,1
8.4,81,1014.4,37,1,0
7.2,95,1019.8,20,0,1
9.6,95,1017.9,22,1,0
5.8,100,1019.2,20,0,1
12.7,94,1004.3,69,1,1
9.1,79,1015.8,41,1,0
11.8,65,1011.6,56,0,1
6.5,84,1022.8,20,1,0
6.4,100,1021.4,57,0,1
10.4,78,1010.9,44,1,0
9.1,79,1015.2,50,0,1
7.8,85,1013,52,1,1
4.8,86,1017.6,35,1,0
6.4,94,1018.4,28,0,1
8.7,89,1012.6,44,1,1
10.1,94,1011.6,44,1,1
9,100,1023.3,22,1,0
11.8,87,1026.6,24,0,0
12.2,76,1025.9,28,0,0
10.6,91,1023.9,17,0,0
11.3,91,1022.1,20,0,1
15,84,1018.8,57,1,1
14.9,67,1016.5,30,1,0
12.5,88,1022.3,20,0,0
12.1,80,1028.5,17,0,0
13.6,74,1031.7,15,0,0
14.7,80,1033.3,15,0,0
15,82,1031.8,54,0,0
17,79,1027.8,28,0,0
16.7,82,1026.6,22,0,0
15.2,73,1024.9,33,0,0
12,75,1027.2,30,0,0
12.6,73,1019.1,52,0,0
14.1,80,1008.1,50,0,0
9.8,79,1013.7,35,0,0
9.7,81,1016.4,46,0,0
7.9,67,1018.9,26,0,0
12.9,73,1015.1,28,0,0
11.7,84,1018.6,50,0,1
10.9,93,1012.7,30,1,1
13.4,100,1002.2,35,1,0
13.3,92,1003,70,0,1
9.7,79,1008.7,39,1,1
9.4,87,1009.1,43,1,0
9.7,100,1016.8,26,0,0
9.6,94,1015.5,30,0,0
14.2,77,1011,31,0,0
16.9,63,1004.4,39,0,0
18,68,1009,31,0,0
10.3,84,1006.6,70,0,1
10.7,74,1020.8,22,1,0
12.8,64,1013.7,59,0,0
11.6,75,1018.6,26,0,0
15.8,70,1014.4,50,0,1
16.3,87,1002.9,72,1,1
13.3,64,1014.2,80,1,0
11.3,64,1016.3,43,0,0
10.6,74,1024,20,0,0
12.5,83,1018.4,28,0,0
13.2,76,1009.1,41,0,0
11.9,77,1012.7,31,0,0
13.4,69,1016.6,31,0,0
11.9,83,1019.9,28,0,0
11.4,73,1016.4,37,NA,0
12,78,1016.3,28,0,0
14.6,70,1001.9,61,0,1
8.1,77,1018.4,44,1,0
9.3,81,1024.5,30,0,0
11.2,75,1017.4,50,0,0
13.9,62,1006.3,69,0,0
8.6,72,1027.1,22,0,0
12.7,75,1027.2,28,0,0
13.9,67,1019.4,33,0,0
18.8,64,1013.7,33,0,1
19.1,81,1011.1,52,1,1
